TnxTime,TxnID,ItemNo,Qty,CardNum
1577836969.0,122,3333,4,2938
1577836972.0,123,1111,1,8123
1577836974.0,124,3333,6,1354
1577836974.0,125,4444,2,1354
1577836976.0,126,3333,9,7896
1577836979.0,127,2222,8,8123
1577836981.0,128,2222,3,1354
1577836983.0,129,3333,2,8987
1577836986.0,130,1111,5,1354
1577836987.0,131,4444,4,2234
1577836990.0,132,3333,5,2435
1577836991.0,133,3333,1,2234
1577836993.0,134,4444,4,1354
1577836996.0,135,3333,5,8123
1577836996.0,136,2222,2,5723
1577836996.0,137,4444,4,2435
1577836997.0,138,4444,1,3724
1577836999.0,139,4444,2,3068
1577837002.0,140,4444,1,1545
1577837004.0,141,2222,4,4049
1577837005.0,142,4444,7,1545
1577837005.0,143,3333,6,1354
1577837006.0,144,4444,7,4958
1577837007.0,145,3333,10,4049
1577837010.0,146,3333,10,3068
1577837010.0,147,5555,9,8987
1577837010.0,148,4444,7,4958
1577837012.0,149,1111,10,2234
1577837015.0,150,5555,9,3135
1577837018.0,151,2222,10,8987
1577837020.0,152,4444,10,7896
1577837020.0,153,2222,6,2435
1577837023.0,154,2222,7,8123
1577837024.0,155,4444,4,3068
1577837024.0,156,1111,7,4958
1577837024.0,157,1111,3,3068
1577837027.0,158,2222,2,8987
1577837030.0,159,4444,3,8987
1577837031.0,160,2222,7,9121
1577837033.0,161,1111,6,2234
1577837034.0,162,5555,7,9121
1577837037.0,163,2222,8,4857
1577837039.0,164,4444,2,4049
1577837042.0,165,1111,5,4049
1577837043.0,166,1111,2,7896
1577837046.0,167,3333,9,2938
1577837046.0,168,4444,3,3135
1577837047.0,169,1111,1,1354
1577837049.0,170,5555,3,8123
1577837050.0,171,5555,10,4958
1577837050.0,172,1111,7,2234
1577837053.0,173,1111,9,5723
1577837055.0,174,2222,10,1545
1577837055.0,175,5555,8,2234
1577837058.0,176,5555,4,8987
1577837060.0,177,2222,3,3724
1577837060.0,178,1111,10,1545
1577837060.0,179,1111,3,7896
1577837060.0,180,3333,108,2435
1577837063.0,181,3333,10,8987
1577837066.0,182,3333,3,2435
1577837066.0,183,4444,10,7896
1577837067.0,184,3333,6,2435
1577837068.0,185,4444,10,7896
1577837070.0,186,3333,6,1545
1577837072.0,187,4444,1,1354
1577837075.0,188,4444,8,2234
1577837075.0,189,1111,9,2234
1577837078.0,190,2222,4,2938
1577837078.0,191,2222,3,9121
1577837079.0,192,4444,105,2435
1577837081.0,193,5555,3,5723
1577837084.0,194,4444,2,2938
1577837086.0,195,4444,4,3068
1577837088.0,196,4444,7,8987
1577837091.0,197,1111,3,3068
1577837092.0,198,2222,1,1545
1577837095.0,199,3333,6,3068
1577837096.0,200,2222,9,7896
1577837097.0,201,5555,5,8123
1577837100.0,202,4444,9,3135
1577837103.0,203,2222,5,4857
1577837104.0,204,1111,1,3068
1577837107.0,205,4444,9,3068
1577837110.0,206,4444,7,3135
1577837113.0,207,4444,9,8987
1577837114.0,208,3333,9,9121
1577837116.0,209,2222,9,1354
1577837118.0,210,3333,9,1545
1577837118.0,211,4444,3,4958
1577837120.0,212,4444,10,4958
1577837121.0,213,4444,10,4857
1577837122.0,214,1111,3,4049
1577837124.0,215,5555,4,3135
1577837124.0,216,4444,2,4857
1577837126.0,217,2222,7,1354
1577837129.0,218,4444,4,3135
1577837131.0,219,3333,6,1354
1577837133.0,220,2222,8,8123
1577837134.0,221,1111,7,9121
1577837135.0,222,4444,4,7896
1577837138.0,223,2222,2,3724
1577837139.0,224,4444,3,7896
1577837140.0,225,2222,4,7896
1577837142.0,226,5555,8,1354
1577837145.0,227,2222,5,4049
1577837146.0,228,4444,5,3135
1577837146.0,229,2222,1,8987
1577837146.0,230,1111,7,1354
1577837148.0,231,1111,10,3068
1577837148.0,232,4444,3,1354
1577837150.0,233,2222,10,2435
1577837151.0,234,5555,10,3068
1577837152.0,235,2222,4,7896
1577837155.0,236,3333,4,8123
1577837158.0,237,2222,8,1354
1577837160.0,238,4444,7,9121
1577837163.0,239,2222,7,7896
1577837163.0,240,4444,2,4857
1577837166.0,241,2222,6,1545
1577837166.0,242,2222,1,2234
1577837166.0,243,5555,10,8987
1577837166.0,244,2222,3,3135
1577837169.0,245,4444,8,3068
1577837172.0,246,5555,9,2938
1577837172.0,247,5555,2,9121
1577837173.0,248,3333,3,4049
1577837173.0,249,3333,7,3135
1577837173.0,250,2222,5,4049
1577837176.0,251,1111,8,4049
1577837176.0,252,4444,8,3724
1577837178.0,253,1111,6,9121
1577837180.0,254,3333,3,4049
1577837180.0,255,3333,1,3724
1577837182.0,256,5555,6,4857
1577837182.0,257,4444,7,9121
1577837185.0,258,4444,10,4049
1577837186.0,259,3333,5,9121
1577837188.0,260,5555,3,5723
1577837190.0,261,5555,9,2435
1577837192.0,262,1111,7,4958
1577837195.0,263,3333,1,8987
1577837198.0,264,3333,7,1354
1577837200.0,265,1111,9,4958
1577837201.0,266,2222,9,4049
1577837204.0,267,4444,9,8987
1577837205.0,268,2222,7,7896
1577837208.0,269,3333,10,3068
1577837209.0,270,2222,8,3724
1577837212.0,271,2222,5,4049
1577837212.0,272,4444,6,3724
1577837213.0,273,4444,3,3724
1577837213.0,274,5555,9,2435
1577837214.0,275,4444,1,8987
1577837215.0,276,1111,5,4049
1577837217.0,277,3333,8,4958
1577837219.0,278,5555,2,8987
1577837220.0,279,2222,100,2938
1577837222.0,280,2222,9,4958
1577837224.0,281,5555,2,3724
1577837227.0,282,4444,10,2234
1577837228.0,283,5555,4,3724
1577837231.0,284,1111,10,1545
1577837231.0,285,5555,1,2435
1577837231.0,286,4444,1,2435
1577837234.0,287,3333,8,5723
1577837234.0,288,1111,9,4857
1577837237.0,289,5555,3,4049
1577837237.0,290,2222,1,2938
1577837240.0,291,4444,4,4049
1577837240.0,292,4444,8,2938
1577837243.0,293,4444,8,1545
1577837246.0,294,3333,4,1354
1577837246.0,295,4444,9,3135
1577837249.0,296,2222,3,3135
1577837250.0,297,4444,9,8123
1577837253.0,298,3333,3,1545
1577837254.0,299,5555,3,4857
1577837254.0,300,2222,1,2234
1577837257.0,301,4444,9,9121
1577837258.0,302,1111,4,9121
1577837261.0,303,2222,6,7896
1577837264.0,304,2222,2,8987
1577837264.0,305,4444,3,7896
1577837265.0,306,1111,4,8987
1577837266.0,307,5555,6,1354
1577837267.0,308,3333,5,4857
1577837270.0,309,2222,10,1545
1577837270.0,310,3333,6,5723
1577837271.0,311,4444,3,2938
1577837271.0,312,3333,8,2435
1577837273.0,313,3333,9,5723
1577837273.0,314,3333,1,4049
1577837275.0,315,3333,3,3135
1577837277.0,316,5555,6,7896
1577837279.0,317,3333,1,7896
1577837281.0,318,3333,3,2938
1577837284.0,319,3333,8,9121
1577837284.0,320,5555,4,1545
1577837286.0,321,3333,6,9121
1577837288.0,322,1111,3,5723
1577837291.0,323,5555,5,1354
1577837293.0,324,1111,5,5723
1577837294.0,325,3333,5,3068
1577837295.0,326,5555,9,2435
1577837297.0,327,4444,9,8987
1577837300.0,328,2222,9,3068
1577837303.0,329,4444,7,4958
1577837304.0,330,1111,1,3135
1577837305.0,331,4444,7,8987
1577837308.0,332,2222,5,3135
1577837309.0,333,3333,6,3724
1577837311.0,334,3333,5,3068
1577837314.0,335,3333,5,2938
1577837315.0,336,3333,7,2938
1577837318.0,337,1111,2,4857
1577837319.0,338,5555,4,3135
1577837320.0,339,5555,6,4958
1577837322.0,340,5555,7,8123
1577837324.0,341,5555,4,7896
1577837327.0,342,3333,2,8987
1577837328.0,343,3333,7,2234
1577837331.0,344,3333,5,2938
1577837331.0,345,4444,106,3724
1577837331.0,346,1111,1,5723
1577837331.0,347,1111,10,3724
1577837332.0,348,3333,8,5723
1577837332.0,349,3333,10,8987
1577837332.0,350,3333,5,1545
1577837335.0,351,1111,1,3724
1577837338.0,352,3333,1,9121
1577837340.0,353,3333,3,2938
1577837340.0,354,1111,10,7896
1577837341.0,355,5555,2,3135
1577837341.0,356,5555,3,7896
1577837343.0,357,4444,10,3724
1577837344.0,358,3333,9,8123
1577837344.0,359,5555,4,5723
1577837345.0,360,3333,1,1354
1577837347.0,361,5555,10,1354
1577837350.0,362,5555,9,3068
1577837350.0,363,2222,3,7896
1577837353.0,364,5555,6,4958
1577837355.0,365,4444,5,3068
1577837357.0,366,2222,1,1354
1577837359.0,367,2222,1,9121
1577837361.0,368,1111,109,2938
1577837363.0,369,3333,6,4049
1577837364.0,370,3333,1,3135
1577837367.0,371,3333,7,4857
1577837368.0,372,1111,10,5723
1577837368.0,373,2222,7,5723
1577837368.0,374,1111,10,3068
1577837369.0,375,1111,9,8987
1577837372.0,376,4444,3,2938
1577837373.0,377,3333,4,2234
1577837376.0,378,1111,4,3135
1577837379.0,379,4444,5,9121
1577837380.0,380,3333,9,4958
1577837380.0,381,5555,1,8123
1577837381.0,382,5555,8,9121
1577837382.0,383,1111,7,2435
1577837384.0,384,2222,9,9121
1577837385.0,385,4444,8,3724
1577837386.0,386,4444,8,5723
1577837386.0,387,1111,5,5723
1577837387.0,388,4444,1,3135
1577837388.0,389,4444,8,3724
1577837388.0,390,1111,101,9121
1577837389.0,391,2222,3,3135
1577837390.0,392,2222,6,3135
1577837392.0,393,4444,3,4857
1577837394.0,394,5555,1,2234
1577837397.0,395,2222,1,1545
1577837400.0,396,2222,5,4049
1577837401.0,397,1111,1,4958
1577837404.0,398,5555,5,9121
1577837404.0,399,3333,4,5723
1577837407.0,400,3333,1,2435
1577837407.0,401,3333,1,3135
1577837407.0,402,2222,9,3724
1577837407.0,403,4444,6,1354
1577837408.0,404,2222,10,7896
1577837410.0,405,5555,6,1545
1577837410.0,406,3333,3,2435
1577837412.0,407,3333,5,4857
1577837414.0,408,2222,1,3068
1577837415.0,409,5555,10,3068
1577837416.0,410,5555,3,3724
1577837416.0,411,4444,10,2234
1577837418.0,412,3333,3,1545
1577837421.0,413,2222,6,5723
1577837421.0,414,2222,105,2234
1577837424.0,415,4444,4,4958
1577837426.0,416,4444,1,3068
1577837429.0,417,2222,4,4958
1577837429.0,418,2222,6,4958
1577837429.0,419,5555,9,1545
1577837432.0,420,4444,10,8987
1577837434.0,421,4444,3,4958
1577837436.0,422,3333,9,2234
1577837438.0,423,2222,5,4857
1577837440.0,424,5555,10,2938
1577837443.0,425,3333,1,4857
1577837443.0,426,5555,9,3068
1577837446.0,427,5555,3,9121
1577837446.0,428,3333,4,3724
1577837449.0,429,4444,7,2938
1577837450.0,430,1111,5,9121
1577837450.0,431,5555,4,1545
1577837450.0,432,3333,9,7896
1577837452.0,433,5555,3,4857
1577837454.0,434,3333,5,4857
1577837456.0,435,3333,4,7896
1577837458.0,436,3333,6,2938
1577837459.0,437,3333,6,8123
1577837461.0,438,5555,8,2234
1577837462.0,439,2222,8,1354
1577837465.0,440,3333,4,8123
1577837467.0,441,2222,10,3068
1577837467.0,442,1111,7,1354
1577837469.0,443,2222,7,2938
1577837472.0,444,5555,8,9121
1577837473.0,445,5555,1,2435
1577837473.0,446,1111,101,4049
1577837473.0,447,5555,2,1354
1577837473.0,448,2222,4,7896
1577837476.0,449,3333,3,7896
1577837476.0,450,4444,6,3068
1577837478.0,451,4444,101,5723
1577837480.0,452,1111,4,7896
1577837481.0,453,2222,5,2234
1577837482.0,454,1111,4,9121
1577837482.0,455,1111,10,3135
1577837484.0,456,4444,2,2938
1577837485.0,457,5555,1,5723
1577837487.0,458,5555,6,5723
1577837488.0,459,4444,4,4958
1577837489.0,460,5555,7,5723
1577837489.0,461,5555,3,2435
1577837492.0,462,2222,4,5723
1577837492.0,463,1111,10,1354
1577837495.0,464,1111,5,9121
1577837495.0,465,3333,9,5723
1577837495.0,466,2222,4,8987
1577837496.0,467,3333,8,4958
1577837499.0,468,3333,5,7896
1577837500.0,469,4444,2,1354
1577837502.0,470,2222,7,2938
1577837503.0,471,3333,8,9121
1577837503.0,472,1111,4,1354
1577837504.0,473,2222,4,9121
1577837505.0,474,1111,2,5723
1577837506.0,475,1111,8,2234
1577837507.0,476,2222,7,7896
1577837510.0,477,1111,10,4857
1577837512.0,478,2222,1,4857
1577837514.0,479,3333,4,4049
1577837514.0,480,5555,2,3724
1577837514.0,481,4444,4,3135
1577837517.0,482,3333,5,4049
1577837517.0,483,4444,10,2435
1577837517.0,484,3333,10,3068
1577837520.0,485,4444,6,1545
1577837521.0,486,2222,3,8123
1577837524.0,487,2222,8,2234
1577837525.0,488,5555,4,1354
1577837525.0,489,3333,4,7896
1577837528.0,490,2222,105,7896
1577837531.0,491,2222,6,3135
1577837531.0,492,5555,1,3068
1577837534.0,493,1111,5,1354
1577837535.0,494,5555,10,7896
1577837537.0,495,3333,6,4958
1577837540.0,496,5555,5,3068
1577837541.0,497,4444,6,3135
1577837544.0,498,1111,6,3135
1577837545.0,499,2222,7,5723
1577837548.0,500,5555,6,2435
1577837550.0,501,2222,8,5723
1577837553.0,502,5555,10,2435
1577837555.0,503,4444,1,4049
1577837555.0,504,2222,3,4049
1577837555.0,505,5555,2,8987
1577837558.0,506,4444,10,8123
1577837560.0,507,4444,7,8987
1577837560.0,508,2222,7,1354
1577837562.0,509,1111,8,3068
1577837564.0,510,3333,5,8987
1577837564.0,511,1111,2,1545
1577837565.0,512,2222,3,3135
1577837566.0,513,4444,5,2938
1577837566.0,514,1111,8,5723
1577837566.0,515,2222,6,4857
1577837568.0,516,1111,1,2938
1577837571.0,517,3333,1,7896
1577837573.0,518,1111,4,7896
1577837574.0,519,1111,4,3068
1577837577.0,520,5555,4,4958
1577837578.0,521,1111,4,1545
1577837581.0,522,4444,4,7896
1577837582.0,523,2222,1,9121
1577837583.0,524,5555,10,2234
1577837585.0,525,2222,7,2234
1577837587.0,526,5555,2,7896
1577837587.0,527,2222,8,8123
1577837589.0,528,5555,10,8987
1577837589.0,529,1111,5,2435
1577837592.0,530,4444,3,4958
1577837593.0,531,5555,10,3068
1577837593.0,532,5555,4,7896
1577837596.0,533,3333,6,1545
1577837598.0,534,1111,1,8987
1577837601.0,535,2222,6,9121
1577837601.0,536,2222,1,9121
1577837604.0,537,4444,4,3135
1577837606.0,538,2222,6,4049
1577837608.0,539,1111,3,5723
1577837611.0,540,5555,4,8987
1577837614.0,541,2222,4,3068
1577837614.0,542,3333,3,1354
1577837616.0,543,4444,5,2938
1577837619.0,544,5555,10,7896
1577837619.0,545,4444,7,1354
1577837619.0,546,5555,4,5723
1577837620.0,547,5555,5,3724
1577837622.0,548,4444,10,8987
1577837624.0,549,3333,8,9121
1577837627.0,550,4444,1,8123
1577837630.0,551,1111,3,1545
1577837631.0,552,2222,4,3724
1577837632.0,553,4444,10,5723
1577837632.0,554,5555,6,5723
1577837634.0,555,4444,4,4857
1577837635.0,556,4444,9,2435
1577837638.0,557,2222,8,2234
1577837639.0,558,2222,8,3724
1577837642.0,559,5555,8,2435
1577837645.0,560,2222,2,2234
1577837647.0,561,4444,6,2435
1577837648.0,562,1111,2,8987
1577837651.0,563,2222,1,1545
1577837654.0,564,2222,9,1545
1577837654.0,565,1111,5,9121
1577837655.0,566,1111,3,1545
1577837657.0,567,1111,6,2938
1577837660.0,568,2222,10,3068
1577837660.0,569,5555,4,2234
1577837660.0,570,5555,10,4049
1577837663.0,571,2222,6,5723
1577837664.0,572,5555,3,4049
1577837666.0,573,3333,3,2938
1577837667.0,574,4444,8,3724
1577837667.0,575,1111,4,3068
1577837670.0,576,1111,8,4857
1577837671.0,577,5555,4,4958
1577837671.0,578,2222,3,1354
1577837673.0,579,5555,7,4958
1577837673.0,580,2222,6,4049
1577837674.0,581,1111,3,4958
1577837674.0,582,2222,7,1354
1577837676.0,583,3333,1,2234
1577837678.0,584,5555,105,8123
1577837678.0,585,2222,9,4958
1577837680.0,586,2222,8,3135
1577837680.0,587,1111,3,7896
1577837681.0,588,1111,3,3068
1577837683.0,589,3333,6,3135
1577837683.0,590,5555,8,9121
1577837686.0,591,1111,3,3135
1577837687.0,592,5555,2,2234
1577837689.0,593,2222,2,9121
1577837689.0,594,1111,10,3068
1577837691.0,595,1111,1,8123
1577837692.0,596,4444,1,8987
1577837694.0,597,2222,3,1545
1577837695.0,598,5555,7,4857
1577837698.0,599,3333,2,4958
1577837701.0,600,2222,9,8987
1577837701.0,601,3333,4,8123
1577837703.0,602,1111,3,1354
1577837706.0,603,1111,9,1545
1577837706.0,604,2222,10,3724
1577837706.0,605,3333,6,2435
1577837708.0,606,3333,3,3068
1577837710.0,607,2222,10,4857
1577837713.0,608,2222,9,2234
1577837713.0,609,4444,1,8123
1577837716.0,610,4444,6,2435
1577837717.0,611,4444,3,1354
1577837717.0,612,3333,6,9121
1577837717.0,613,2222,4,3135
1577837718.0,614,3333,6,3068
1577837719.0,615,1111,9,3724
1577837719.0,616,3333,2,9121
1577837720.0,617,5555,6,8123
1577837722.0,618,2222,9,2234
1577837725.0,619,2222,6,3135
1577837726.0,620,5555,7,8123
1577837726.0,621,5555,3,4857
1577837729.0,622,1111,6,3068
1577837730.0,623,3333,5,8987
1577837730.0,624,1111,3,4857
1577837733.0,625,1111,1,2435
1577837733.0,626,4444,6,3068
1577837734.0,627,5555,4,8123
1577837735.0,628,5555,7,2234
1577837735.0,629,3333,6,4857
1577837736.0,630,5555,10,8987
1577837738.0,631,1111,4,9121
1577837738.0,632,2222,1,5723
1577837738.0,633,1111,10,2435
1577837738.0,634,1111,7,3135
1577837738.0,635,2222,10,9121
1577837741.0,636,1111,9,8987
1577837742.0,637,2222,5,3724
1577837744.0,638,1111,10,2938
1577837745.0,639,5555,8,4049
1577837745.0,640,2222,8,8987
1577837748.0,641,4444,9,8987
1577837748.0,642,4444,6,4958
1577837751.0,643,1111,9,3724
1577837753.0,644,4444,8,4857
1577837756.0,645,4444,2,3135
1577837758.0,646,3333,9,2234
1577837760.0,647,4444,4,4049
1577837761.0,648,4444,5,2435
1577837762.0,649,5555,1,7896
1577837762.0,650,5555,2,4857
1577837765.0,651,4444,5,4857
1577837768.0,652,5555,2,5723
1577837771.0,653,5555,8,3068
1577837772.0,654,3333,6,2938
1577837775.0,655,3333,1,2938
1577837775.0,656,2222,9,3724
1577837777.0,657,1111,1,4857
1577837780.0,658,2222,9,1545
1577837780.0,659,2222,5,8987
1577837780.0,660,3333,2,2435
1577837781.0,661,3333,10,3135
1577837783.0,662,4444,7,2435
1577837785.0,663,5555,2,9121
1577837787.0,664,1111,5,4049
1577837790.0,665,1111,8,2234
1577837790.0,666,5555,10,8123
1577837791.0,667,4444,1,3724
1577837791.0,668,4444,7,2435
1577837794.0,669,1111,6,4958
1577837794.0,670,5555,9,4857
1577837796.0,671,3333,10,1354
1577837796.0,672,5555,7,2938
1577837796.0,673,5555,3,5723
1577837797.0,674,2222,2,8123
1577837800.0,675,5555,5,1545
1577837800.0,676,1111,8,8987
1577837800.0,677,1111,10,3724
1577837801.0,678,2222,10,5723
1577837803.0,679,2222,2,8987
1577837803.0,680,5555,7,2435
1577837804.0,681,4444,10,1354
1577837805.0,682,1111,10,3135
1577837807.0,683,1111,2,2938
1577837809.0,684,5555,6,8123
1577837812.0,685,3333,9,9121
1577837812.0,686,1111,5,4958
1577837812.0,687,4444,2,3068
1577837812.0,688,1111,5,4049
1577837813.0,689,5555,2,3724
1577837816.0,690,3333,8,4958
1577837818.0,691,4444,10,2938
1577837821.0,692,1111,3,1545
1577837824.0,693,2222,3,9121
1577837824.0,694,2222,10,3724
1577837827.0,695,4444,6,4049
1577837830.0,696,4444,5,9121
1577837833.0,697,2222,9,8123
1577837835.0,698,2222,3,1354
1577837835.0,699,3333,103,2435
1577837836.0,700,4444,9,4857
1577837839.0,701,1111,4,3135
1577837839.0,702,1111,9,4049
1577837840.0,703,5555,7,9121
1577837840.0,704,4444,9,2435
1577837841.0,705,4444,4,1354
1577837842.0,706,5555,7,2435
1577837845.0,707,1111,1,3068
1577837845.0,708,1111,3,4049
1577837845.0,709,4444,10,3724
1577837845.0,710,2222,8,7896
1577837845.0,711,4444,7,5723
1577837845.0,712,3333,6,3724
1577837846.0,713,4444,10,9121
1577837846.0,714,4444,3,9121
1577837848.0,715,5555,6,3724
1577837849.0,716,2222,4,3068
1577837852.0,717,3333,5,2435
1577837853.0,718,4444,2,2435
1577837854.0,719,1111,4,9121
1577837856.0,720,5555,9,4857
1577837858.0,721,3333,2,7896
1577837859.0,722,3333,1,4958
1577837860.0,723,4444,8,1354
1577837860.0,724,2222,4,1545
1577837862.0,725,2222,7,1354
1577837863.0,726,1111,5,9121
1577837864.0,727,4444,8,3135
1577837864.0,728,4444,7,3724
1577837867.0,729,5555,10,3135
1577837868.0,730,3333,4,3724
1577837871.0,731,3333,9,8123
1577837872.0,732,2222,9,2435
1577837872.0,733,4444,5,2234
1577837873.0,734,5555,6,3135
1577837873.0,735,1111,2,1354
1577837874.0,736,4444,4,5723
1577837875.0,737,5555,10,4857
1577837875.0,738,2222,9,3135
1577837875.0,739,5555,8,5723
1577837878.0,740,4444,10,1354
1577837878.0,741,5555,1,8987
1577837881.0,742,3333,4,1354
1577837882.0,743,1111,1,4049
1577837882.0,744,2222,7,1354
1577837883.0,745,2222,3,1545
1577837885.0,746,3333,10,3724
1577837888.0,747,4444,7,4049
1577837891.0,748,4444,1,3135
1577837893.0,749,5555,3,4049
1577837893.0,750,1111,6,1354
1577837894.0,751,5555,6,7896
1577837896.0,752,4444,2,8987
1577837899.0,753,4444,3,9121
1577837900.0,754,3333,10,7896
1577837903.0,755,1111,1,3135
1577837904.0,756,4444,1,3068
1577837905.0,757,5555,4,2234
1577837908.0,758,3333,10,7896
1577837908.0,759,1111,7,5723
1577837908.0,760,3333,10,7896
1577837909.0,761,3333,3,2938
1577837909.0,762,2222,8,3724
1577837911.0,763,2222,10,4857
1577837913.0,764,5555,2,2234
1577837914.0,765,3333,7,1354
1577837915.0,766,1111,10,5723
1577837915.0,767,2222,2,8123
1577837916.0,768,2222,2,9121
1577837917.0,769,2222,8,5723
1577837918.0,770,1111,9,5723
1577837920.0,771,3333,10,2234
1577837920.0,772,5555,8,4857
1577837920.0,773,4444,3,3135
1577837920.0,774,1111,3,8987
1577837922.0,775,1111,6,4958
1577837924.0,776,5555,3,1354
1577837926.0,777,2222,6,4958
1577837928.0,778,5555,5,5723
1577837930.0,779,2222,9,2938
1577837933.0,780,5555,6,8123
1577837933.0,781,5555,3,8987
1577837934.0,782,3333,3,1354
1577837937.0,783,4444,9,9121
1577837940.0,784,2222,8,2938
1577837941.0,785,5555,1,2234
1577837944.0,786,4444,1,4857
1577837945.0,787,5555,6,3068
1577837948.0,788,5555,7,5723
1577837950.0,789,1111,6,8987
1577837952.0,790,1111,6,7896
1577837954.0,791,2222,1,4958
1577837955.0,792,3333,2,8987
1577837957.0,793,4444,4,3724
1577837958.0,794,2222,3,8123
1577837960.0,795,1111,9,2234
1577837962.0,796,2222,6,3068
1577837963.0,797,2222,2,3724
1577837963.0,798,4444,2,2234
1577837964.0,799,2222,9,4958
1577837967.0,800,3333,3,9121
1577837970.0,801,2222,8,4049
1577837972.0,802,5555,5,2234
1577837972.0,803,2222,9,1354
1577837974.0,804,5555,2,4958
1577837977.0,805,5555,10,1354
1577837978.0,806,1111,10,2435
1577837980.0,807,1111,7,7896
1577837983.0,808,2222,110,8987
1577837985.0,809,2222,5,9121
1577837987.0,810,5555,9,1545
1577837990.0,811,4444,1,3135
1577837991.0,812,4444,2,3135
1577837992.0,813,4444,8,1354
1577837994.0,814,1111,5,2435
1577837995.0,815,2222,2,3068
1577837995.0,816,3333,1,3135
1577837996.0,817,5555,2,3724
1577837998.0,818,2222,7,3068
1577837999.0,819,3333,110,3068
1577838002.0,820,5555,10,1545
