TnxTime,TxnID,ItemNo,Qty,CardNum
1577836942.0,99,5555,5,4049
1577836945.0,100,5555,4,3135
1577836948.0,101,2222,2,5723
1577836950.0,102,2222,2,9121
1577836951.0,103,3333,4,4958
1577836952.0,104,2222,9,2234
1577836954.0,105,5555,5,9121
1577836956.0,106,5555,7,3068
1577836957.0,107,5555,10,8123
1577836957.0,108,4444,7,8123
1577836957.0,109,1111,1,2435
1577836958.0,110,4444,5,1545
1577836960.0,111,1111,4,5723
1577836961.0,112,2222,9,9121
1577836964.0,113,2222,3,1354
1577836964.0,114,4444,10,2234
1577836967.0,115,3333,7,1545
1577836969.0,116,4444,9,3135
1577836971.0,117,5555,3,4958
1577836972.0,118,3333,1,8123
1577836972.0,119,1111,4,2435
1577836973.0,120,2222,2,5723
1577836976.0,121,1111,5,8987
1577836977.0,122,1111,10,5723
1577836978.0,123,3333,9,2234
1577836979.0,124,4444,3,8123
1577836982.0,125,1111,7,2435
1577836982.0,126,2222,3,3135
1577836985.0,127,5555,3,1545
1577836987.0,128,2222,8,8123
1577836989.0,129,4444,3,2435
1577836990.0,130,3333,9,8123
1577836991.0,131,2222,5,8123
1577836994.0,132,2222,1,4049
1577836995.0,133,5555,4,4857
1577836998.0,134,5555,4,3724
1577837000.0,135,4444,2,3068
1577837001.0,136,4444,4,4049
1577837002.0,137,2222,9,8123
1577837004.0,138,1111,9,8987
1577837007.0,139,4444,4,1545
1577837010.0,140,4444,10,8123
1577837011.0,141,3333,5,3068
1577837011.0,142,4444,6,2938
1577837012.0,143,5555,10,2435
1577837014.0,144,2222,6,2234
1577837014.0,145,1111,4,4049
1577837016.0,146,5555,6,3068
1577837019.0,147,2222,2,8123
1577837022.0,148,1111,9,3135
1577837023.0,149,5555,9,8123
1577837023.0,150,4444,8,4857
1577837025.0,151,2222,9,3724
1577837027.0,152,5555,107,4958
1577837028.0,153,4444,6,7896
1577837029.0,154,2222,9,4958
1577837029.0,155,2222,7,8987
1577837029.0,156,5555,9,3068
1577837030.0,157,2222,8,3068
1577837033.0,158,1111,3,4049
1577837036.0,159,5555,10,2938
1577837039.0,160,5555,2,7896
1577837041.0,161,2222,1,2938
1577837044.0,162,3333,3,7896
1577837046.0,163,4444,2,2435
1577837046.0,164,4444,4,4049
1577837046.0,165,3333,4,2435
1577837048.0,166,4444,8,9121
1577837048.0,167,5555,6,1354
1577837051.0,168,1111,1,3724
1577837054.0,169,3333,10,9121
1577837055.0,170,5555,10,1354
1577837056.0,171,2222,5,8123
1577837058.0,172,3333,6,9121
1577837060.0,173,3333,10,3724
1577837061.0,174,1111,3,2435
1577837064.0,175,2222,8,9121
1577837066.0,176,3333,7,3724
1577837069.0,177,2222,9,3724
1577837072.0,178,4444,10,4049
1577837075.0,179,1111,2,2234
1577837076.0,180,2222,1,8987
1577837079.0,181,5555,7,9121
1577837081.0,182,3333,100,2435
1577837084.0,183,5555,4,2234
1577837086.0,184,3333,9,2234
1577837088.0,185,4444,7,4857
1577837090.0,186,5555,8,4857
1577837090.0,187,1111,9,9121
1577837090.0,188,1111,1,7896
1577837092.0,189,5555,6,8123
1577837092.0,190,2222,110,3724
1577837094.0,191,4444,9,8123
1577837094.0,192,3333,5,3724
1577837096.0,193,2222,4,2938
1577837099.0,194,5555,7,4049
1577837100.0,195,5555,2,8123
1577837103.0,196,1111,1,1545
1577837105.0,197,5555,9,4857
1577837106.0,198,4444,7,1354
1577837106.0,199,1111,8,1545
1577837106.0,200,5555,4,3724
1577837107.0,201,4444,1,4958
1577837107.0,202,3333,3,5723
1577837109.0,203,5555,5,3724
1577837111.0,204,1111,2,4049
1577837111.0,205,3333,9,2234
1577837111.0,206,5555,9,8987
1577837113.0,207,2222,4,8123
1577837113.0,208,5555,3,3135
1577837116.0,209,2222,3,3068
1577837119.0,210,2222,5,3724
1577837119.0,211,4444,7,8987
1577837122.0,212,5555,4,1354
1577837124.0,213,1111,6,3068
1577837124.0,214,2222,2,4857
1577837126.0,215,3333,2,5723
1577837127.0,216,2222,3,3135
1577837127.0,217,2222,7,9121
1577837128.0,218,2222,4,3068
1577837129.0,219,4444,9,7896
1577837132.0,220,4444,3,3135
1577837133.0,221,4444,4,1354
1577837136.0,222,3333,6,8123
1577837139.0,223,1111,8,4958
1577837141.0,224,2222,3,4857
1577837144.0,225,4444,4,4857
1577837145.0,226,2222,3,4958
1577837145.0,227,5555,2,1354
1577837146.0,228,1111,10,8987
1577837147.0,229,2222,5,2938
1577837147.0,230,4444,1,1545
1577837149.0,231,5555,8,8123
1577837151.0,232,4444,4,4958
1577837154.0,233,3333,7,1354
1577837157.0,234,2222,1,3068
1577837158.0,235,4444,6,4958
1577837159.0,236,1111,1,1545
1577837159.0,237,2222,4,5723
1577837161.0,238,4444,5,3135
1577837164.0,239,2222,4,8123
1577837167.0,240,5555,1,9121
1577837170.0,241,4444,9,7896
1577837170.0,242,3333,3,8987
1577837170.0,243,2222,6,7896
1577837172.0,244,4444,3,3068
1577837173.0,245,4444,4,3724
1577837175.0,246,4444,6,2435
1577837175.0,247,1111,1,2234
1577837175.0,248,2222,9,9121
1577837175.0,249,1111,5,8123
1577837177.0,250,3333,2,2938
1577837177.0,251,4444,5,4857
1577837178.0,252,3333,5,8987
1577837181.0,253,1111,7,4857
1577837183.0,254,1111,9,4857
1577837184.0,255,2222,4,8987
1577837187.0,256,4444,1,2938
1577837190.0,257,5555,4,3068
1577837192.0,258,4444,8,7896
1577837194.0,259,3333,10,8987
1577837196.0,260,5555,2,8987
1577837199.0,261,5555,9,3724
1577837200.0,262,3333,10,7896
1577837200.0,263,5555,10,3724
1577837203.0,264,5555,7,4958
1577837206.0,265,1111,3,2938
1577837206.0,266,2222,10,2435
1577837209.0,267,1111,1,2435
1577837211.0,268,2222,8,4958
1577837214.0,269,5555,6,4958
1577837215.0,270,3333,3,4958
1577837218.0,271,2222,9,8987
1577837220.0,272,2222,5,7896
1577837221.0,273,5555,10,8987
1577837221.0,274,3333,8,7896
1577837221.0,275,3333,8,1354
1577837224.0,276,5555,3,2234
1577837227.0,277,1111,9,8123
1577837230.0,278,4444,5,3724
1577837230.0,279,2222,1,2435
1577837232.0,280,1111,6,9121
1577837232.0,281,4444,9,4958
1577837232.0,282,4444,6,2435
1577837233.0,283,2222,5,1354
1577837235.0,284,3333,7,8987
1577837238.0,285,4444,3,8123
1577837238.0,286,1111,4,2234
1577837240.0,287,1111,3,1354
1577837243.0,288,4444,3,1545
1577837245.0,289,5555,6,8123
1577837247.0,290,2222,1,8987
1577837247.0,291,1111,4,7896
1577837247.0,292,1111,5,1545
1577837250.0,293,2222,4,8123
1577837252.0,294,2222,9,3135
1577837252.0,295,2222,4,4958
1577837253.0,296,2222,5,2234
1577837255.0,297,2222,10,7896
1577837255.0,298,3333,5,3724
1577837256.0,299,2222,1,3068
1577837259.0,300,4444,4,1354
1577837259.0,301,2222,6,2435
1577837261.0,302,5555,5,7896
1577837262.0,303,1111,4,1545
1577837265.0,304,4444,2,3724
1577837265.0,305,3333,7,3135
1577837265.0,306,2222,1,8987
1577837267.0,307,5555,3,2938
1577837267.0,308,5555,9,2435
1577837268.0,309,1111,3,3724
1577837269.0,310,3333,5,2435
1577837270.0,311,1111,4,8987
1577837273.0,312,4444,3,5723
1577837275.0,313,3333,4,1354
1577837277.0,314,1111,4,9121
1577837278.0,315,4444,5,5723
1577837279.0,316,5555,7,9121
1577837279.0,317,4444,10,5723
1577837280.0,318,5555,5,3068
1577837280.0,319,5555,6,3135
1577837283.0,320,2222,8,2938
1577837285.0,321,1111,10,9121
1577837287.0,322,5555,9,7896
1577837288.0,323,2222,5,1354
1577837289.0,324,4444,4,8987
1577837291.0,325,2222,3,1354
1577837294.0,326,3333,10,8123
1577837296.0,327,3333,2,4958
1577837297.0,328,5555,2,1545
1577837299.0,329,5555,3,9121
1577837299.0,330,4444,5,5723
1577837301.0,331,1111,5,3068
1577837303.0,332,5555,7,3135
1577837303.0,333,5555,1,1545
1577837306.0,334,2222,8,3135
1577837309.0,335,2222,4,4857
1577837310.0,336,2222,9,4857
1577837313.0,337,3333,7,7896
1577837315.0,338,4444,7,4857
1577837315.0,339,2222,3,2435
1577837316.0,340,4444,2,2234
1577837318.0,341,3333,3,9121
1577837321.0,342,1111,3,9121
1577837322.0,343,4444,9,2435
1577837324.0,344,1111,9,1354
1577837324.0,345,1111,1,8123
1577837326.0,346,5555,3,7896
1577837326.0,347,1111,7,7896
1577837327.0,348,4444,6,5723
1577837329.0,349,3333,10,5723
1577837332.0,350,5555,2,4857
1577837335.0,351,5555,104,7896
1577837336.0,352,3333,5,1354
1577837336.0,353,5555,1,1354
1577837338.0,354,3333,9,8123
1577837340.0,355,3333,6,4049
1577837340.0,356,2222,6,3068
1577837341.0,357,3333,5,2938
1577837344.0,358,4444,5,4857
1577837346.0,359,2222,2,8123
1577837347.0,360,4444,8,2234
1577837350.0,361,1111,8,4857
1577837352.0,362,1111,8,4857
1577837352.0,363,4444,3,8123
1577837354.0,364,3333,8,5723
1577837357.0,365,1111,1,9121
1577837360.0,366,5555,5,9121
1577837360.0,367,5555,3,9121
1577837363.0,368,3333,10,1354
1577837365.0,369,4444,5,8987
1577837367.0,370,3333,10,8123
1577837367.0,371,3333,1,4857
1577837368.0,372,3333,2,3068
1577837370.0,373,1111,2,1354
1577837370.0,374,3333,8,3724
1577837370.0,375,3333,3,9121
1577837373.0,376,2222,6,5723
1577837373.0,377,2222,10,8987
1577837373.0,378,2222,10,8123
1577837374.0,379,1111,6,3724
1577837375.0,380,4444,4,2435
1577837375.0,381,4444,2,2938
1577837377.0,382,4444,7,8987
1577837379.0,383,3333,9,1545
1577837379.0,384,2222,5,7896
1577837382.0,385,4444,1,9121
1577837382.0,386,4444,9,8987
1577837385.0,387,4444,9,4049
1577837388.0,388,4444,3,8123
1577837391.0,389,4444,2,1354
1577837393.0,390,4444,1,1354
1577837394.0,391,3333,3,1545
1577837396.0,392,5555,2,4049
1577837399.0,393,3333,1,3135
1577837401.0,394,2222,3,8123
1577837403.0,395,3333,3,4049
1577837403.0,396,2222,4,3724
1577837405.0,397,5555,3,8987
1577837407.0,398,1111,5,3068
1577837410.0,399,3333,9,7896
1577837411.0,400,2222,4,8123
1577837411.0,401,1111,7,3724
1577837412.0,402,2222,9,2938
1577837412.0,403,5555,4,5723
1577837414.0,404,2222,6,3135
1577837417.0,405,1111,7,4958
1577837417.0,406,5555,10,1354
1577837417.0,407,3333,10,2234
1577837418.0,408,3333,8,2938
1577837421.0,409,5555,9,3068
1577837422.0,410,4444,4,1545
1577837424.0,411,4444,10,4857
1577837425.0,412,5555,8,5723
1577837426.0,413,2222,1,2234
1577837429.0,414,5555,10,1545
1577837429.0,415,1111,6,3135
1577837429.0,416,3333,6,1545
1577837429.0,417,1111,1,8123
1577837432.0,418,2222,3,2234
1577837432.0,419,3333,1,2938
1577837434.0,420,4444,8,5723
1577837435.0,421,1111,5,8123
1577837437.0,422,3333,3,7896
1577837437.0,423,4444,2,4857
1577837437.0,424,1111,5,2435
1577837439.0,425,5555,8,4857
1577837440.0,426,3333,2,8987
1577837443.0,427,3333,3,4958
1577837445.0,428,5555,2,4857
1577837445.0,429,5555,10,3724
1577837448.0,430,1111,5,3724
1577837450.0,431,1111,10,7896
1577837451.0,432,5555,3,5723
1577837452.0,433,4444,10,2435
1577837454.0,434,5555,3,1354
1577837455.0,435,4444,1,5723
1577837457.0,436,3333,6,4958
1577837457.0,437,4444,6,1354
1577837457.0,438,3333,3,3068
1577837459.0,439,3333,4,3068
1577837459.0,440,2222,5,3068
1577837461.0,441,4444,9,9121
1577837461.0,442,5555,4,4049
1577837461.0,443,4444,9,2938
1577837463.0,444,5555,7,2234
1577837465.0,445,4444,100,5723
1577837466.0,446,1111,4,2435
1577837468.0,447,4444,6,8123
1577837468.0,448,1111,5,7896
1577837468.0,449,3333,9,4958
1577837471.0,450,5555,7,3724
1577837471.0,451,2222,4,4049
1577837473.0,452,5555,3,8123
1577837474.0,453,2222,3,2938
1577837477.0,454,4444,4,2234
1577837477.0,455,2222,3,5723
1577837480.0,456,1111,5,2234
1577837483.0,457,4444,8,1545
1577837485.0,458,2222,1,1545
1577837487.0,459,2222,4,3724
1577837489.0,460,2222,1,4958
1577837490.0,461,3333,10,3068
1577837492.0,462,5555,1,5723
1577837495.0,463,5555,1,4049
1577837497.0,464,2222,5,5723
1577837498.0,465,1111,8,2234
1577837501.0,466,5555,9,9121
1577837502.0,467,4444,10,8123
1577837502.0,468,2222,3,4049
1577837504.0,469,4444,10,2435
1577837504.0,470,2222,6,4857
1577837505.0,471,5555,8,2938
1577837507.0,472,2222,1,5723
1577837507.0,473,4444,5,1354
1577837510.0,474,3333,1,2938
1577837512.0,475,2222,5,3724
1577837513.0,476,4444,2,5723
1577837514.0,477,5555,1,3068
1577837515.0,478,3333,1,7896
1577837518.0,479,2222,9,2938
1577837521.0,480,4444,8,3135
1577837524.0,481,3333,8,5723
1577837526.0,482,2222,6,9121
1577837528.0,483,2222,5,4049
1577837529.0,484,1111,3,8987
1577837530.0,485,1111,10,3135
1577837530.0,486,3333,6,9121
1577837532.0,487,4444,10,1354
1577837535.0,488,1111,1,3135
1577837535.0,489,5555,6,5723
1577837538.0,490,3333,4,1354
1577837538.0,491,3333,9,8123
1577837538.0,492,4444,10,4857
1577837540.0,493,1111,10,2435
1577837541.0,494,2222,4,4049
1577837544.0,495,4444,2,4958
1577837544.0,496,5555,4,4857
1577837547.0,497,5555,8,8987
1577837549.0,498,2222,8,8123
1577837549.0,499,4444,1,4958
1577837549.0,500,1111,8,2435
1577837550.0,501,3333,3,3724
1577837551.0,502,2222,9,1545
1577837553.0,503,5555,1,8987
1577837554.0,504,4444,1,2435
1577837554.0,505,1111,10,2435
1577837556.0,506,5555,4,7896
1577837559.0,507,4444,10,3068
1577837560.0,508,3333,6,3135
1577837563.0,509,1111,4,4049
1577837565.0,510,2222,5,5723
1577837567.0,511,2222,10,1354
1577837568.0,512,5555,5,4049
1577837571.0,513,3333,10,2234
1577837573.0,514,5555,7,8987
1577837573.0,515,1111,5,2234
1577837574.0,516,2222,2,5723
1577837577.0,517,5555,6,7896
1577837577.0,518,4444,9,9121
1577837580.0,519,1111,6,5723
1577837583.0,520,5555,6,5723
1577837584.0,521,1111,7,2435
1577837584.0,522,2222,1,2435
1577837587.0,523,3333,6,2938
1577837588.0,524,1111,9,1545
1577837591.0,525,4444,3,2435
1577837593.0,526,4444,1,4049
1577837594.0,527,2222,9,9121
1577837595.0,528,3333,3,2435
1577837596.0,529,5555,8,8123
1577837597.0,530,5555,10,3135
1577837598.0,531,2222,8,2234
1577837600.0,532,3333,2,1354
1577837602.0,533,1111,9,1354
1577837605.0,534,1111,4,7896
1577837605.0,535,1111,6,8987
1577837605.0,536,5555,8,3068
1577837607.0,537,4444,3,2435
1577837610.0,538,2222,7,8987
1577837611.0,539,3333,3,4049
1577837613.0,540,3333,2,4857
1577837615.0,541,4444,4,3135
1577837616.0,542,2222,6,1354
1577837618.0,543,3333,10,4049
1577837618.0,544,4444,6,1354
1577837621.0,545,3333,6,4958
1577837624.0,546,4444,8,2938
1577837625.0,547,5555,4,2435
1577837625.0,548,3333,4,4857
1577837625.0,549,3333,1,2234
1577837627.0,550,1111,9,1354
1577837630.0,551,3333,8,2938
1577837633.0,552,2222,7,1354
1577837634.0,553,3333,9,3724
1577837635.0,554,5555,9,1354
1577837638.0,555,2222,1,2938
1577837639.0,556,3333,5,7896
1577837640.0,557,3333,2,2234
1577837641.0,558,1111,2,7896
1577837643.0,559,4444,3,1545
1577837645.0,560,3333,5,8987
1577837646.0,561,4444,9,2435
1577837648.0,562,2222,7,2435
1577837648.0,563,5555,10,3068
1577837649.0,564,1111,5,3135
1577837652.0,565,3333,6,7896
1577837652.0,566,1111,3,5723
1577837654.0,567,2222,7,3724
1577837656.0,568,4444,7,3135
1577837656.0,569,1111,9,2435
1577837656.0,570,2222,5,8123
1577837659.0,571,1111,4,5723
1577837661.0,572,1111,2,2234
1577837663.0,573,2222,8,8987
1577837666.0,574,2222,8,2234
1577837668.0,575,5555,4,3135
1577837671.0,576,2222,4,2234
1577837671.0,577,1111,1,2234
1577837673.0,578,2222,5,1545
1577837673.0,579,2222,8,3724
1577837676.0,580,5555,7,2435
1577837676.0,581,1111,5,3724
1577837676.0,582,1111,9,2435
1577837679.0,583,3333,3,2435
1577837679.0,584,3333,7,3724
1577837679.0,585,5555,10,1354
1577837680.0,586,2222,4,4857
1577837683.0,587,1111,6,7896
1577837684.0,588,5555,7,4049
1577837684.0,589,3333,7,8987
1577837687.0,590,3333,10,8987
1577837690.0,591,3333,3,4857
1577837692.0,592,3333,8,2234
1577837692.0,593,1111,5,4049
1577837694.0,594,4444,8,4958
1577837695.0,595,2222,7,8123
1577837697.0,596,2222,5,2435
1577837698.0,597,4444,4,1354
1577837698.0,598,1111,6,2234
1577837700.0,599,2222,6,3724
1577837703.0,600,1111,1,3724
1577837703.0,601,2222,2,5723
1577837703.0,602,3333,7,4049
1577837705.0,603,5555,7,4958
1577837707.0,604,4444,5,2234
1577837710.0,605,1111,8,2234
1577837713.0,606,5555,3,1354
1577837715.0,607,5555,8,5723
1577837716.0,608,4444,7,9121
1577837716.0,609,2222,5,8987
1577837718.0,610,1111,7,3068
1577837718.0,611,5555,7,1545
1577837720.0,612,4444,3,4049
1577837722.0,613,2222,2,3135
1577837722.0,614,2222,10,3135
1577837722.0,615,3333,10,2938
1577837723.0,616,1111,8,2435
1577837724.0,617,3333,5,4857
1577837724.0,618,3333,8,3135
1577837724.0,619,2222,2,4958
1577837724.0,620,4444,3,4049
1577837727.0,621,2222,5,2938
1577837730.0,622,2222,6,8987
1577837733.0,623,3333,4,9121
1577837733.0,624,5555,1,3135
1577837736.0,625,1111,2,1354
1577837737.0,626,5555,4,8987
1577837738.0,627,4444,3,5723
1577837740.0,628,1111,2,4049
1577837740.0,629,4444,6,5723
1577837743.0,630,2222,2,8987
1577837744.0,631,2222,1,3724
1577837745.0,632,1111,1,4857
1577837746.0,633,4444,10,1354
1577837747.0,634,5555,10,1354
1577837750.0,635,3333,1,2435
1577837751.0,636,2222,6,8123
1577837754.0,637,4444,10,2435
1577837754.0,638,1111,4,2938
1577837757.0,639,5555,2,2938
1577837759.0,640,5555,10,3724
1577837760.0,641,2222,1,1354
1577837762.0,642,1111,6,1354
1577837763.0,643,3333,3,7896
1577837763.0,644,2222,8,3135
1577837764.0,645,2222,10,8987
1577837766.0,646,2222,4,2234
1577837767.0,647,2222,6,8987
1577837769.0,648,2222,2,2435
1577837770.0,649,2222,4,4857
1577837770.0,650,5555,5,4049
1577837770.0,651,2222,1,7896
1577837771.0,652,3333,4,3724
1577837772.0,653,4444,3,8123
1577837773.0,654,2222,7,1545
1577837775.0,655,3333,7,7896
1577837778.0,656,2222,2,2234
1577837778.0,657,1111,2,9121
1577837780.0,658,5555,8,4049
1577837781.0,659,1111,8,4857
1577837784.0,660,3333,1,2234
1577837787.0,661,3333,3,1354
1577837788.0,662,2222,9,4049
1577837788.0,663,5555,1,2234
1577837790.0,664,2222,4,9121
1577837792.0,665,4444,1,9121
1577837794.0,666,2222,3,2234
1577837796.0,667,4444,5,9121
1577837796.0,668,5555,8,2234
1577837799.0,669,4444,2,8123
1577837800.0,670,5555,1,9121
1577837801.0,671,5555,4,3724
1577837801.0,672,5555,5,3135
1577837804.0,673,3333,7,2435
1577837806.0,674,2222,7,2938
1577837809.0,675,1111,6,5723
1577837811.0,676,2222,8,2938
1577837814.0,677,4444,4,2435
1577837817.0,678,3333,2,8987
1577837817.0,679,3333,6,2435
1577837820.0,680,4444,4,8987
1577837822.0,681,4444,3,8987
1577837823.0,682,1111,10,1545
1577837823.0,683,1111,9,8987
1577837823.0,684,3333,6,3135
1577837825.0,685,5555,1,4857
1577837825.0,686,3333,105,1354
1577837828.0,687,5555,5,3724
1577837829.0,688,1111,3,8987
1577837830.0,689,2222,3,1545
1577837833.0,690,3333,1,8123
1577837835.0,691,2222,5,8987
1577837837.0,692,1111,10,3135
1577837840.0,693,5555,9,4958
1577837840.0,694,3333,5,1545
1577837840.0,695,4444,8,3068
1577837842.0,696,1111,3,3135
1577837844.0,697,5555,4,4049
1577837846.0,698,4444,3,2435
1577837849.0,699,5555,5,4049
1577837851.0,700,2222,6,2435
1577837851.0,701,2222,9,9121
1577837852.0,702,4444,4,3724
1577837853.0,703,2222,1,3068
1577837855.0,704,3333,5,2938
1577837856.0,705,2222,6,1545
1577837856.0,706,4444,7,9121
1577837858.0,707,1111,2,3724
1577837860.0,708,2222,10,4049
1577837860.0,709,4444,7,2234
1577837862.0,710,3333,3,2234
1577837862.0,711,4444,2,2234
1577837863.0,712,5555,8,2234
1577837866.0,713,4444,1,4857
1577837866.0,714,3333,6,4049
1577837869.0,715,4444,8,8987
1577837871.0,716,5555,2,3068
1577837872.0,717,1111,10,5723
1577837872.0,718,5555,8,8123
1577837874.0,719,2222,3,4958
1577837877.0,720,1111,2,2938
1577837877.0,721,3333,10,4049
1577837878.0,722,2222,4,2435
1577837878.0,723,2222,5,4857
1577837879.0,724,3333,9,2938
1577837880.0,725,5555,7,8123
1577837881.0,726,1111,10,2938
1577837881.0,727,1111,2,4857
1577837881.0,728,3333,5,5723
1577837882.0,729,1111,3,2938
1577837885.0,730,4444,8,4857
1577837886.0,731,2222,4,7896
1577837889.0,732,1111,3,5723
1577837889.0,733,5555,8,3135
1577837890.0,734,3333,5,2938
1577837892.0,735,2222,6,9121
1577837894.0,736,1111,2,8123
1577837897.0,737,1111,3,4857
1577837897.0,738,1111,6,9121
1577837898.0,739,3333,2,3135
1577837899.0,740,1111,8,2435
1577837899.0,741,2222,4,7896
1577837899.0,742,5555,8,8123
1577837900.0,743,5555,9,3135
1577837900.0,744,3333,1,8987
1577837902.0,745,2222,3,4857
1577837902.0,746,3333,1,1354
1577837905.0,747,1111,1,7896
1577837908.0,748,3333,10,8123
1577837908.0,749,3333,10,9121
1577837911.0,750,1111,1,8123
1577837914.0,751,1111,9,4857
1577837916.0,752,1111,3,3068
1577837919.0,753,1111,8,3068
1577837922.0,754,2222,9,9121
1577837923.0,755,5555,3,4958
1577837926.0,756,1111,1,2234
1577837926.0,757,5555,9,4958
1577837928.0,758,4444,9,2938
1577837931.0,759,4444,5,2938
1577837931.0,760,1111,8,3135
1577837932.0,761,3333,2,1354
1577837935.0,762,2222,1,4049
1577837936.0,763,1111,4,4857
1577837938.0,764,3333,1,8123
1577837938.0,765,1111,1,5723
1577837939.0,766,5555,7,2234
1577837941.0,767,2222,8,2234
1577837944.0,768,4444,5,2234
1577837947.0,769,1111,5,4049
1577837949.0,770,1111,3,4857
1577837952.0,771,5555,7,7896
1577837954.0,772,4444,1,2938
1577837957.0,773,5555,6,8123
1577837960.0,774,4444,9,8123
1577837961.0,775,3333,9,1354
1577837961.0,776,5555,5,1545
1577837961.0,777,1111,9,1545
1577837964.0,778,1111,10,4958
1577837964.0,779,1111,9,1354
1577837966.0,780,3333,7,8123
1577837969.0,781,3333,5,2435
1577837971.0,782,3333,7,4958
1577837972.0,783,1111,8,1354
1577837973.0,784,1111,7,8987
1577837976.0,785,2222,6,2938
1577837979.0,786,2222,5,7896
1577837980.0,787,4444,8,4958
1577837983.0,788,4444,4,4857
1577837984.0,789,1111,4,7896
1577837986.0,790,1111,2,3068
1577837988.0,791,3333,5,2435
1577837990.0,792,5555,6,2234
1577837990.0,793,3333,7,8123
1577837991.0,794,1111,6,7896
1577837991.0,795,4444,1,2938
1577837994.0,796,4444,7,1545
1577837996.0,797,2222,8,4857
1577837997.0,798,1111,7,4049
1577837999.0,799,1111,2,3068
1577838002.0,800,1111,6,8987
1577838005.0,801,5555,103,9121
1577838005.0,802,3333,8,1545
1577838007.0,803,1111,2,2234
1577838008.0,804,3333,2,3068
1577838010.0,805,5555,2,4857
1577838012.0,806,3333,6,7896
1577838015.0,807,1111,5,7896
1577838015.0,808,1111,4,4049
1577838018.0,809,3333,9,5723
1577838018.0,810,4444,10,3068
1577838021.0,811,1111,1,4857
1577838021.0,812,2222,6,2435
1577838023.0,813,2222,4,4049
1577838023.0,814,5555,4,5723
1577838025.0,815,3333,5,2938
1577838028.0,816,5555,3,2938
1577838028.0,817,5555,1,4857
1577838030.0,818,2222,4,5723
1577838031.0,819,2222,6,3135
1577838033.0,820,3333,8,2234
